   4.3470000000000000e+03	   7.1299999999999999e+00	   1.8000000000000000e+01	   1.0000000000000000e+01	   5.0869999999999997e+01	  -5.0000000000000000e+00	  -1.0364000000000000e+02	   7.2649999999999997e+00	  -2.7900000000000003e-01	  -3.6308000000000000e+01	   1.3959999999999999e+00	  -7.5292700000000002e+02	   2.8959000000000000e+01	  -2.8610000000000002e+00	   2.5000000000000001e-02	   1.7999999999999999e-01	
   4.7170000000000000e+03	   7.1699999999999999e+00	   8.0000000000000000e+00	   8.0000000000000000e+00	   5.1450000000000003e+01	  -4.9600000000000000e+00	  -1.0305000000000000e+02	  -2.7349999999999999e+00	  -2.2789999999999999e+00	   1.3558000000000000e+01	   1.1298999999999999e+01	   2.8188400000000001e+02	   2.3490299999999999e+02	   1.7138999999999999e+01	   8.9999999999999993e-03	  -3.1300000000000000e-01	
   8.5780000000000000e+03	   7.2000000000000002e+00	   6.0000000000000000e+00	   1.2000000000000000e+01	   5.1890000000000001e+01	  -4.9299999999999997e+00	  -1.0262000000000000e+02	  -4.7350000000000003e+00	   1.7210000000000001e+00	   2.3329000000000001e+01	  -8.4770000000000003e+00	   4.8594200000000001e+02	  -1.7656899999999999e+02	   7.1390000000000002e+00	  -1.0000000000000000e-02	  -3.1000000000000000e-02	
   4.3480000000000000e+03	   7.4199999999999999e+00	   1.0000000000000000e+01	   1.1000000000000000e+01	   5.5009999999999998e+01	  -4.7100000000000000e+00	  -9.9500000000000000e+01	  -7.3499999999999999e-01	   7.2099999999999997e-01	   3.4660000000000002e+00	  -3.3959999999999999e+00	   7.3161000000000001e+01	  -7.1697999999999993e+01	  -1.4861000000000001e+01	   1.4000000000000000e-02	  -2.6100000000000001e-01	
   3.2000000000000000e+03	   7.8499999999999996e+00	   1.3000000000000000e+01	   1.1000000000000000e+01	   6.1659999999999997e+01	  -4.2800000000000002e+00	  -9.2849999999999994e+01	   2.2650000000000001e+00	   7.2099999999999997e-01	  -9.6880000000000006e+00	  -3.0830000000000002e+00	  -2.1028299999999999e+02	  -6.6908000000000001e+01	  -1.8610000000000000e+00	  -1.6000000000000000e-02	  -3.5599999999999998e-01	
   3.1580000000000000e+03	   8.0199999999999996e+00	   6.0000000000000000e+00	   6.0000000000000000e+00	   6.4349999999999994e+01	  -4.1100000000000003e+00	  -9.0159999999999997e+01	  -4.7350000000000003e+00	  -4.2789999999999999e+00	   1.9452999999999999e+01	   1.7579999999999998e+01	   4.2692300000000000e+02	   3.8582200000000000e+02	  -1.0861000000000001e+01	  -4.0000000000000001e-03	  -5.9799999999999998e-01	
   3.2110000000000000e+03	   8.1300000000000008e+00	   1.4000000000000000e+01	   1.2000000000000000e+01	   6.6030000000000001e+01	  -4.0000000000000000e+00	  -8.8480000000000004e+01	   3.2650000000000001e+00	   1.7210000000000001e+00	  -1.3071999999999999e+01	  -6.8890000000000002e+00	  -2.8885399999999998e+02	  -1.5223400000000001e+02	   6.1390000000000002e+00	  -3.1000000000000000e-02	   1.2700000000000000e-01	
   3.2010000000000000e+03	   8.2500000000000000e+00	   7.0000000000000000e+00	   8.0000000000000000e+00	   6.8090000000000003e+01	  -3.8799999999999999e+00	  -8.6420000000000002e+01	  -3.7349999999999999e+00	  -2.2789999999999999e+00	   1.4486000000000001e+01	   8.8399999999999999e+00	   3.2278600000000000e+02	   1.9697600000000000e+02	   2.2138999999999999e+01	  -2.1999999999999999e-02	   1.8700000000000000e-01	
   3.2360000000000000e+03	   8.3800000000000008e+00	   9.0000000000000000e+00	   8.0000000000000000e+00	   7.0280000000000001e+01	  -3.7500000000000000e+00	  -8.4230000000000004e+01	  -1.7350000000000001e+00	  -2.2789999999999999e+00	   6.5019999999999998e+00	   8.5399999999999991e+00	   1.4616200000000001e+02	   1.9199199999999999e+02	  -1.1861000000000001e+01	  -2.3000000000000000e-02	  -1.8500000000000000e-01	
   8.5390000000000000e+03	   8.4800000000000004e+00	   1.4000000000000000e+01	   1.0000000000000000e+01	   7.1989999999999995e+01	  -3.6499999999999999e+00	  -8.2519999999999996e+01	   3.2650000000000001e+00	  -2.7900000000000003e-01	  -1.1901000000000000e+01	   1.0189999999999999e+00	  -2.6940400000000000e+02	   2.3056999999999999e+01	   2.4138999999999999e+01	  -8.0000000000000002e-03	  -1.0800000000000000e-01	
   8.5510000000000000e+03	   8.4900000000000002e+00	   1.1000000000000000e+01	   1.2000000000000000e+01	   7.2079999999999998e+01	  -3.6400000000000001e+00	  -8.2430000000000007e+01	   2.6500000000000001e-01	   1.7210000000000001e+00	  -9.6399999999999997e-01	  -6.2629999999999999e+00	  -2.1818999999999999e+01	  -1.4182300000000001e+02	   1.7138999999999999e+01	  -3.2000000000000001e-02	   3.4000000000000002e-02	
   3.2170000000000000e+03	   8.5700000000000003e+00	   7.0000000000000000e+00	   1.2000000000000000e+01	   7.3530000000000001e+01	  -3.5600000000000001e+00	  -8.0980000000000004e+01	  -3.7349999999999999e+00	   1.7210000000000001e+00	   1.3279000000000000e+01	  -6.1170000000000000e+00	   3.0248000000000002e+02	  -1.3933099999999999e+02	  -1.3861000000000001e+01	  -2.5000000000000001e-02	  -4.3400000000000000e-01	
   3.1720000000000000e+03	   9.2300000000000004e+00	   8.0000000000000000e+00	   1.1000000000000000e+01	   8.5180000000000007e+01	  -2.8999999999999999e+00	  -6.9329999999999998e+01	  -2.7349999999999999e+00	   7.2099999999999997e-01	   7.9340000000000002e+00	  -2.0899999999999999e+00	   1.8963499999999999e+02	  -4.9957000000000001e+01	   6.1390000000000002e+00	   3.6999999999999998e-02	  -1.0100000000000001e-01	
   4.4940000000000000e+03	   9.3499999999999996e+00	   7.0000000000000000e+00	   1.1000000000000000e+01	   8.7469999999999999e+01	  -2.7799999999999998e+00	  -6.7040000000000006e+01	  -3.7349999999999999e+00	   7.2099999999999997e-01	   1.0375000000000000e+01	  -2.0009999999999999e+00	   2.5041200000000001e+02	  -4.8308000000000000e+01	  -1.2861000000000001e+01	   7.8000000000000000e-02	   9.2999999999999999e-02	
   4.8040000000000000e+03	   9.4100000000000001e+00	   1.5000000000000000e+01	   1.7000000000000000e+01	   8.8549999999999997e+01	  -2.7200000000000002e+00	  -6.5959999999999994e+01	   4.2649999999999997e+00	   6.7210000000000001e+00	  -1.1600000000000000e+01	  -1.8280000000000001e+01	  -2.8130300000000000e+02	  -4.4329500000000002e+02	   7.1390000000000002e+00	  -3.4000000000000002e-02	  -3.6599999999999999e-01	
   3.2200000000000000e+03	   9.8000000000000007e+00	   1.3000000000000000e+01	   1.5000000000000000e+01	   9.5959999999999994e+01	  -2.3300000000000001e+00	  -5.8549999999999997e+01	   2.2650000000000001e+00	   4.7210000000000001e+00	  -5.2859999999999996e+00	  -1.1018000000000001e+01	  -1.3259000000000000e+02	  -2.7637400000000002e+02	  -1.0861000000000001e+01	  -1.0000000000000000e-03	   1.7199999999999999e-01	
   8.5370000000000000e+03	   9.9800000000000004e+00	   1.2000000000000000e+01	   1.0000000000000000e+01	   9.9590000000000003e+01	  -2.1499999999999999e+00	  -5.4920000000000002e+01	   1.2649999999999999e+00	  -2.7900000000000003e-01	  -2.7200000000000002e+00	   6.0099999999999998e-01	  -6.9456000000000003e+01	   1.5345000000000001e+01	   1.3900000000000001e-01	   3.2000000000000001e-02	  -2.8599999999999998e-01	
   3.1930000000000000e+03	   1.0109999999999999e+01	   5.0000000000000000e+00	   5.0000000000000000e+00	   1.0212000000000000e+02	  -2.0200000000000000e+00	  -5.2390000000000001e+01	  -5.7350000000000003e+00	  -5.2789999999999999e+00	   1.1612000000000000e+01	   1.0689000000000000e+01	   3.0046899999999999e+02	   2.7658499999999998e+02	  -1.7861000000000001e+01	  -8.9999999999999993e-03	   2.6300000000000001e-01	
   3.1190000000000000e+03	   1.0410000000000000e+01	   8.0000000000000000e+00	   9.0000000000000000e+00	   1.0841000000000000e+02	  -1.7200000000000000e+00	  -4.6100000000000001e+01	  -2.7349999999999999e+00	  -1.2789999999999999e+00	   4.6989999999999998e+00	   2.1980000000000000e+00	   1.2609099999999999e+02	   5.8978000000000002e+01	   2.6138999999999999e+01	   1.9000000000000000e-02	  -8.9999999999999997e-02	
   4.6640000000000000e+03	   1.0470000000000001e+01	   9.0000000000000000e+00	   1.2000000000000000e+01	   1.0955000000000000e+02	  -1.6599999999999999e+00	  -4.4950000000000003e+01	  -1.7350000000000001e+00	   1.7210000000000001e+00	   2.8860000000000001e+00	  -2.8620000000000001e+00	   7.8010000000000005e+01	  -7.7347999999999999e+01	  -6.8609999999999998e+00	   2.8000000000000001e-02	  -1.8500000000000000e-01	
   3.2160000000000000e+03	   1.0820000000000000e+01	   8.0000000000000000e+00	   5.0000000000000000e+00	   1.1701000000000001e+02	  -1.3100000000000001e+00	  -3.7500000000000000e+01	  -2.7349999999999999e+00	  -5.2789999999999999e+00	   3.5910000000000002e+00	   6.9310000000000000e+00	   1.0256200000000000e+02	   1.9795599999999999e+02	  -5.8609999999999998e+00	  -1.0999999999999999e-02	   1.7199999999999999e-01	
   3.3040000000000000e+03	   1.0830000000000000e+01	   1.1000000000000000e+01	   1.0000000000000000e+01	   1.1731000000000000e+02	  -1.3000000000000000e+00	  -3.7200000000000003e+01	   2.6500000000000001e-01	  -2.7900000000000003e-01	  -3.4399999999999997e-01	   3.6299999999999999e-01	  -9.8469999999999995e+00	   1.0394000000000000e+01	  -5.8609999999999998e+00	  -8.9999999999999993e-03	  -1.7000000000000001e-02	
   3.2550000000000000e+03	   1.0990000000000000e+01	   6.0000000000000000e+00	   1.2000000000000000e+01	   1.2077000000000000e+02	  -1.1399999999999999e+00	  -3.3729999999999997e+01	  -4.7350000000000003e+00	   1.7210000000000001e+00	   5.4000000000000004e+00	  -1.9620000000000000e+00	   1.5974199999999999e+02	  -5.8042999999999999e+01	  -4.8609999999999998e+00	  -1.7999999999999999e-02	  -1.9800000000000001e-01	
   3.1570000000000000e+03	   1.1230000000000000e+01	   1.2000000000000000e+01	   6.0000000000000000e+00	   1.2606999999999999e+02	  -9.0000000000000002e-01	  -2.8440000000000001e+01	   1.2649999999999999e+00	  -4.2789999999999999e+00	  -1.1410000000000000e+00	   3.8599999999999999e+00	  -3.5970999999999997e+01	   1.2171599999999999e+02	   3.0138999999999999e+01	   2.4000000000000000e-02	   8.1000000000000003e-02	
   4.5450000000000000e+03	   1.1230000000000000e+01	   1.2000000000000000e+01	   6.0000000000000000e+00	   1.2606999999999999e+02	  -9.0000000000000002e-01	  -2.8440000000000001e+01	   1.2649999999999999e+00	  -4.2789999999999999e+00	  -1.1410000000000000e+00	   3.8599999999999999e+00	  -3.5970999999999997e+01	   1.2171599999999999e+02	   3.0138999999999999e+01	  -7.0000000000000001e-03	   8.1000000000000003e-02	
